economy,country,year,rgdpna,rkna,emp,hc,ctfp,rtfpna,labsh,pop
MYS,Malaysia,2009,488639.8125,0.6262153387069702,11.045295715332031,2.8519046306610107,0.6146381497383118,0.9767593741416931,0.3602770268917084,27.735039999999998
MYS,Malaysia,2010,524920.5625,0.6588178277015686,12.039651870727539,2.883427619934082,0.6067422032356262,0.9835825562477112,0.3539735972881317,28.208035
MYS,Malaysia,2011,552709.4375,0.6932234764099121,12.489845275878906,2.9044888019561768,0.6524139046669006,0.9869822859764099,0.3565271198749542,28.650959
MYS,Malaysia,2012,582961.6875,0.7401657700538635,12.983949661254883,2.925703763961792,0.6696439385414124,0.9853273034095764,0.36741411685943604,29.068189
MYS,Malaysia,2013,610324.3125,0.7909104824066162,13.62067699432373,2.9470736980438232,0.662976086139679,0.9750331044197083,0.37487149238586426,29.468923
MYS,Malaysia,2014,646984.8125,0.842147171497345,13.872319221496582,2.968599557876587,0.6382401585578918,0.9826905131340027,0.37912246584892273,29.866602999999998
MYS,Malaysia,2015,679926.25,0.8929373025894165,14.060624122619629,2.9902830123901367,0.6133228540420532,0.990292489528656,0.3959816098213196,30.270961999999997
MYS,Malaysia,2016,710181.5,0.9442177414894104,14.129375457763672,3.01212477684021,0.6065638661384583,0.9914287328720093,0.3959816098213196,30.684654
MYS,Malaysia,2017,751462.375,1.0,14.459714889526367,3.034125804901123,0.6000469326972961,1.0,0.3959816098213196,31.104646
MYS,Malaysia,2018,787306.75,1.0540846586227417,14.813860893249512,3.0562877655029297,0.5958720445632935,1.0023208856582642,0.3959816098213196,31.528032999999997
MYS,Malaysia,2019,821182.8125,1.1031380891799927,15.11832332611084,3.078611373901367,0.5966285467147827,1.006052017211914,0.3959816098213196,31.949776999999997
NGA,Nigeria,1998,336023.28125,0.7393105626106262,37.01296615600586,1.4086467027664185,0.11523004621267319,0.6578277945518494,0.6170444488525391,116.31975899999999
NGA,Nigeria,1999,337986.09375,0.7504267692565918,38.52140808105469,1.4338116645812988,0.15208211541175842,0.6349986791610718,0.5777825117111206,119.26006299999999
NGA,Nigeria,2000,354939.25,0.765699028968811,38.33585739135742,1.4594264030456543,0.176815003156662,0.655471920967102,0.5187469720840454,122.28385
NGA,Nigeria,2001,375943.4375,0.7810049653053284,38.504844665527344,1.488318920135498,0.1917797178030014,0.6835803985595703,0.6491013765335083,125.39404599999999
NGA,Nigeria,2002,433572.34375,0.801853597164154,39.48112487792969,1.517783522605896,0.20802141726016998,0.763370156288147,0.6641602516174316,128.59607599999998
NGA,Nigeria,2003,465427.8125,0.8418165445327759,39.62859344482422,1.547831416130066,0.20847660303115845,0.7975635528564453,0.5995681881904602,131.900631
NGA,Nigeria,2004,508482.4375,0.8532099723815918,42.4535026550293,1.5784741640090942,0.3064422309398651,0.8169084787368774,0.7752673029899597,135.320422
NGA,Nigeria,2005,541221.1875,0.8549014925956726,43.61194610595703,1.6097235679626465,0.3717002868652344,0.8414226174354553,0.654974102973938,138.865016
NGA,Nigeria,2006,574016.125,0.8867931365966797,44.976253509521484,1.6415916681289673,0.5555347204208374,0.8510025143623352,0.9029887318611145,142.538308
NGA,Nigeria,2007,611850.25,0.8911259174346924,46.43199157714844,1.6740905046463013,0.37656867504119873,0.8710148930549622,0.6577786207199097,146.339977
NGA,Nigeria,2008,653238.6875,0.8968580365180969,47.792423248291016,1.70723295211792,0.3723908066749573,0.9072410464286804,0.5323901772499084,150.269623
NGA,Nigeria,2009,705739.0,0.9139143228530884,49.02712631225586,1.7331268787384033,0.38036757707595825,0.9616221189498901,0.5745732188224792,154.324933
NGA,Nigeria,2010,762238.0,0.9307014346122742,52.21933364868164,1.7589256763458252,0.40747541189193726,0.9856719374656677,0.5022705793380737,158.503197
NGA,Nigeria,2011,802697.0,0.9367507696151733,54.43796157836914,1.781640648841858,0.4325224757194519,1.0041172504425049,0.4930476248264313,162.80507699999998
NGA,Nigeria,2012,836651.625,0.9422001838684082,55.83194351196289,1.804648995399475,0.47375234961509705,1.0234774351119995,0.4959718585014343,167.228794
NGA,Nigeria,2013,892467.4375,0.9499236345291138,57.574588775634766,1.8279544115066528,0.5208486318588257,1.0625406503677368,0.48533040285110474,171.765816
NGA,Nigeria,2014,948779.625,0.9656273126602173,59.33369827270508,1.8515608310699463,0.5585679411888123,1.0954029560089111,0.47651606798171997,176.404934
NGA,Nigeria,2015,973947.8125,0.9806366562843323,60.398624420166016,1.875472068786621,0.5837112665176392,1.0958764553070068,0.4681556820869446,181.13744799999998
NGA,Nigeria,2016,958200.4375,0.9919465780258179,63.81144332885742,1.899692177772522,0.5743433833122253,1.0391077995300293,0.46524184942245483,185.960241
NGA,Nigeria,2017,966005.375,1.0,69.09001159667969,1.924225091934204,0.5475896596908569,1.0,0.46524184942245483,190.873244
NGA,Nigeria,2018,984634.9375,1.0178344249725342,71.11517333984375,1.949074625968933,0.5571718811988831,0.9874307513237,0.46524184942245483,195.874683
NGA,Nigeria,2019,1006236.5625,1.0478229522705078,73.02055358886719,1.9742451906204224,0.5279436111450195,0.9779598712921143,0.46524184942245483,200.963599
RWA,Rwanda,1998,5984.3857421875,0.16102899610996246,3.0811104774475098,1.3342019319534302,0.2573898434638977,0.6717442870140076,0.7410100698471069,6.962802
RWA,Rwanda,1999,6649.45751953125,0.16779211163520813,3.238332748413086,1.3451316356658936,0.25494691729545593,0.7068502902984619,0.7410100698471069,7.501233999999999
RWA,Rwanda,2000,7206.5302734375,0.1775469183921814,3.3393115997314453,1.3561508655548096,0.25980353355407715,0.7324693202972412,0.7410100698471069,7.933681
RWA,Rwanda,2001,7818.3447265625,0.18640053272247314,3.3755946159362793,1.3756282329559326,0.27484771609306335,0.7768839597702026,0.7410100698471069,8.231156
RWA,Rwanda,2002,8848.76953125,0.19699972867965698,3.3648929595947266,1.3953853845596313,0.30997931957244873,0.8656550645828247,0.7410100698471069,8.427059999999999
RWA,Rwanda,2003,9045.193359375,0.2090560495853424,3.509902238845825,1.4154261350631714,0.293272465467453,0.8411374688148499,0.7410100698471069,8.557160999999999
RWA,Rwanda,2004,9718.189453125,0.22237743437290192,3.671999216079712,1.4357548952102661,0.29932597279548645,0.8515380024909973,0.7410100698471069,8.680524
RWA,Rwanda,2005,10629.4716796875,0.24046272039413452,3.8547017574310303,1.4563755989074707,0.30577006936073303,0.8721123933792114,0.7410100698471069,8.840214999999999
RWA,Rwanda,2006,11608.3740234375,0.2641008794307709,3.9688379764556885,1.4831138849258423,0.3174664080142975,0.8973864912986755,0.7410100698471069,9.043337
RWA,Rwanda,2007,12497.115234375,0.29980430006980896,4.088148593902588,1.5103431940078735,0.310477077960968,0.9028872847557068,0.7410100698471069,9.273757
RWA,Rwanda,2008,13891.4072265625,0.3545321822166443,4.213140487670898,1.5380722284317017,0.29667073488235474,0.9349964261054993,0.7410100698471069,9.524534
RWA,Rwanda,2009,14757.6083984375,0.4068603515625,4.344372272491455,1.5663105249404907,0.29174041748046875,0.9391034841537476,0.7410100698471069,9.78277
RWA,Rwanda,2010,15839.5537109375,0.45908647775650024,4.4824652671813965,1.5950671434402466,0.2934664785861969,0.939164400100708,0.7410100698471069,10.039337999999999
RWA,Rwanda,2011,17101.82421875,0.5113725662231445,4.324392318725586,1.6283968687057495,0.31270918250083923,0.9930639266967773,0.7410100698471069,10.293331
RWA,Rwanda,2012,18579.83984375,0.5824869871139526,4.1829938888549805,1.663946270942688,0.3240644633769989,1.051284670829773,0.7410100698471069,10.549673
RWA,Rwanda,2013,19455.69921875,0.6538378000259399,4.292614936828613,1.7018989324569702,0.31423383951187134,1.028256893157959,0.7410100698471069,10.811537999999999
RWA,Rwanda,2014,20656.787109375,0.7210050821304321,4.412511348724365,1.7341963052749634,0.3247194290161133,1.026010513305664,0.7410100698471069,11.08363
RWA,Rwanda,2015,22485.79296875,0.8067816495895386,4.544748306274414,1.7666441202163696,0.3387279510498047,1.041696548461914,0.7410100698471069,11.369071
