economy,year,lending_rate,gdp_growth,inflation,us10y,spread_bps,log_lending,region,country_name
RWA,2019,16.5275,9.44738518613097,3.34787655037648,2.1414,1438.61,2.805025660225596,Africa,Rwanda
RWA,2020,16.345,-3.37368746369782,9.85039902274207,0.889203187250996,1545.5796812749004,2.7939220401761737,Africa,Rwanda
RWA,2021,16.1758333333333,10.8584320184896,-0.391346748300791,1.4468525896414344,1472.8980743691868,2.7835183588949977,Africa,Rwanda
RWA,2022,16.385,8.16120720872912,17.6892095588153,2.9505622489959835,1343.4437751004018,2.796366282150778,Africa,Rwanda
RWA,2023,16.0575,8.24990302014558,19.789546746467,3.959,1209.85,2.77617603014981,Africa,Rwanda
SEN,1998,,5.89847931769205,1.15678070391341,5.26288,,,Africa,Senegal
SEN,1999,,6.28330825030987,0.827250608272497,5.646135458167331,,,Africa,Senegal
SEN,2000,,3.88721095816793,0.731981981981597,6.030278884462151,,,Africa,Senegal
SEN,2001,,4.31085146618369,2.97450083919566,5.0206854838709685,,,Africa,Senegal
SEN,2002,,0.0686965747419066,2.33730187454299,4.61308,,,Africa,Senegal
SEN,2003,,5.59395094456143,-0.0519970242714495,4.01388,,,Africa,Senegal
SEN,2004,,4.64329393683312,0.514781781023016,4.271319999999999,,,Africa,Senegal
SEN,2005,7.04916666666667,4.31023852639633,1.71133325855502,4.28888,276.028666666667,1.952909406527924,Africa,Senegal
SEN,2006,4.73666666666667,2.33077098330239,2.11228583877117,4.795,-5.833333333333002,1.5553336534409004,Africa,Senegal
SEN,2007,4.75166666666667,2.82711920133374,5.85330428467681,4.634661354581673,11.700531208499676,1.5584954336965262,Africa,Senegal
SEN,2008,4.98416666666667,3.70316906391386,7.34720236578406,3.6642629482071714,131.9903718459499,1.6062662212684662,Africa,Senegal
SEN,2009,4.9775,2.75210448455053,-2.2480214785534,3.26412,171.33800000000002,1.6049277569562144,Africa,Senegal
SEN,2010,5.11333333333333,3.39088925336209,1.22868119673344,3.2150597609561755,189.82735723771543,1.6318515072709998,Africa,Senegal
SEN,2011,5.25591666666667,1.33409107961258,3.40322829786971,2.78164,247.42766666666705,1.659354426160628,Africa,Senegal
SEN,2012,5.03916666666667,4.00299555090457,1.41822871177854,1.80344,323.572666666667,1.617240724497122,Africa,Senegal
SEN,2013,5.2875,2.41238527605579,0.710245486695176,2.35016,293.734,1.6653455443723963,Africa,Senegal
SEN,2014,5.33833333333333,6.22407443790986,-1.09025507446895,2.53956,279.87733333333307,1.6749134943930113,Africa,Senegal
SEN,2015,5.15416666666667,6.36704365066983,0.135211933635165,2.138286852589641,301.5879814077029,1.6398054490504974,Africa,Senegal
SEN,2016,5.295,6.35606857181878,0.837284942557434,1.83744,345.756,1.6667629790533698,Africa,Senegal
SEN,2017,,7.4074861863013,1.31815314847789,2.32948,,,Africa,Senegal
SEN,2018,,6.20924103389086,0.460985642464188,2.9112449799196787,,,Africa,Senegal
SEN,2019,,4.61362809749708,1.76011151192939,2.1414,,,Africa,Senegal
SEN,2020,,1.3420737726679,2.54314685681662,0.889203187250996,,,Africa,Senegal
SEN,2021,,6.54400109964304,2.18032278088147,1.4468525896414344,,,Africa,Senegal
SEN,2022,,3.85043193735768,9.69681899081073,2.9505622489959835,,,Africa,Senegal
SEN,2023,,4.2574308328029,5.93947798773215,3.959,,,Africa,Senegal
SGP,1998,7.44166666666666,-2.19101500611274,-0.267502292876153,5.26288,217.878666666666,2.007094838094452,Asia,Singapore
SGP,1999,5.8,5.71837175710837,0.0167098337370727,5.646135458167331,15.386454183266896,1.7578579175523736,Asia,Singapore
SGP,2000,5.83333333333333,9.03831632555163,1.36162392448456,6.030278884462151,-19.69455511288203,1.763588592261358,Asia,Singapore
SGP,2001,5.64833333333333,-1.07086275100448,0.997197956155943,5.0206854838709685,62.76478494623614,1.7313605163909045,Asia,Singapore
SGP,2002,5.34583333333333,3.92336076702013,-0.391676866585049,4.61308,73.27533333333295,1.6763174412736443,Asia,Singapore
SGP,2003,5.30666666666667,4.54825542643229,0.507905300237551,4.01388,129.278666666667,1.668963891748128,Asia,Singapore
SGP,2004,5.3,9.93998268434957,1.66272719863072,4.271319999999999,102.86800000000004,1.667706820558076,Asia,Singapore
SGP,2005,5.3,7.36632239250758,0.425106276569107,4.28888,101.112,1.667706820558076,Asia,Singapore
SGP,2006,5.3125,9.00676607871758,0.965657519018511,4.795,51.75000000000001,1.6700625342505353,Asia,Singapore
SGP,2007,5.33,9.02151951268893,2.10980166714574,4.634661354581673,69.53386454183273,1.673351238177753,Asia,Singapore
SGP,2008,5.38,1.86348345462035,6.63544058395309,3.6642629482071714,171.57370517928285,1.682688374173693,Asia,Singapore
SGP,2009,5.38,0.127953382778088,0.589142019610516,3.26412,211.588,1.682688374173693,Asia,Singapore
SGP,2010,5.38,14.5197497108994,2.82884527612958,3.2150597609561755,216.49402390438243,1.682688374173693,Asia,Singapore
SGP,2011,5.38,6.21493416858989,5.25115624639373,2.78164,259.836,1.682688374173693,Asia,Singapore
SGP,2012,5.38,4.43549759378537,4.58084479423094,1.80344,357.65599999999995,1.682688374173693,Asia,Singapore
SGP,2013,5.38,4.81763099120676,2.36439793742726,2.35016,302.98400000000004,1.682688374173693,Asia,Singapore
SGP,2014,5.35,3.93554027709007,1.03316955857629,2.53956,281.044,1.6770965609079151,Asia,Singapore
