economy,year,wgi_cc,cpi_raw,cpi_inverted,lending_rate,real_interest_rate,deposit_rate,lending_risk_premium,gdp_pc_constant,gdp_growth,gdp_pc_ppp,inflation,exports_pct_gdp,imports_pct_gdp,external_debt_pct_gni,current_account_pct_gdp,reserves_months_imports,labour_force,secondary_enrollment,population,gross_capital_formation_pct_gdp,trade_pct_gdp,us10y,country_yield,region,country_name,spread_fred,spread_wdi,spread_bps,log_spread,log_lending,wgi_cc_inv,trade_openness
BWA,2013,0.8934633135795593,64.0,36.0,10.1892333333333,8.5265575689159,3.1096525,,6284.97678002618,11.1029068737822,16369.4252971454,5.88460707056816,61.3797617461963,64.4032781650237,17.4581483023392,4.53073148351166,9.18730550151156,865462.0,,2140682.0,24.8793287159182,125.78303991122,2.35016,,Africa,Botswana,,7.8390733333333005,783.90733333333,6.664290816085643,2.321331607243558,-0.8934633135795593,125.78303991122002
BWA,2014,0.8130400776863098,63.0,37.0,9.0,-0.548849802276951,2.534375,,6547.12254115892,5.69714422072884,17052.1924105361,4.40225309243427,61.2829678934065,58.214573898057,16.6042841074893,11.0750306448499,10.266911009258,882070.0,,2172044.0,25.2530625662887,119.497541791464,2.53956,,Africa,Botswana,,6.46044,646.044,6.47086761291823,2.1972245773362196,-0.8130400776863098,119.4975417914635
BWA,2015,0.7812515497207642,63.0,37.0,7.95,4.06794726851608,2.50229166666666,,6141.20394726616,-4.85132507409779,15994.9643042101,3.06203169580557,53.0908973428197,59.809993673185,16.9995186828514,2.22618287554396,10.297414998766,899557.0,,2203273.0,28.4432892203156,112.900891016005,2.1382868525896415,,Africa,Botswana,,5.811713147410359,581.1713147410359,6.365045575249344,2.0731719286662407,-0.7812515497207642,112.90089101600469
BWA,2016,0.8671568036079407,60.0,40.0,7.3,-4.1150214814034,2.12300833333333,,6490.83463593483,7.20442475914267,16905.588740873,2.81495791361943,54.6113547604529,45.8533350055731,15.3799402336298,7.97299721999998,10.2345139601368,918682.0,,2234776.0,22.0676982064961,100.464689766026,1.83744,,Africa,Botswana,,5.46256,546.256,6.303087730331169,1.9878743481543455,-0.8671568036079407,100.464689766026
BWA,2017,0.7122253775596619,61.0,39.0,6.875,9.78420819148485,1.44418333333333,,6662.57644805467,4.11437856445083,17352.8958451454,3.30828076768219,42.9200424885539,39.0039088877955,11.7524342645419,5.58580913830413,11.3608810616714,939892.0,,2266747.0,25.0058963191325,81.9239513763494,2.32948,,Africa,Botswana,,4.54552,454.55199999999996,6.119312318514188,1.927891643552635,-0.7122253775596619,81.9239513763494
BWA,2018,0.7195059657096863,61.0,39.0,6.5,6.43973181618842,1.52010833333333,,6843.84612027739,4.18869237159223,17825.018569213,3.23801558947715,44.2281439237392,43.2269600709101,11.4836203837343,0.392946349031096,8.69368416094931,962977.0,,2299141.0,25.902879643882,87.4551039946493,2.9112449799196787,,Africa,Botswana,,3.5887550200803213,358.87550200803213,5.882975537278375,1.8718021769015913,-0.7195059657096863,87.4551039946493
BWA,2019,0.6862886548042297,61.0,39.0,6.39583333333333,5.85806999647771,1.59236111111111,,6951.73189051146,3.0317733945467,18106.0105471124,2.7728644286332,37.0878176552067,46.0051637049108,9.32339448456644,-6.90505478190792,8.35244884596835,987878.0,,2332083.0,30.8204405592326,83.0929813601175,2.1414,,Africa,Botswana,,4.25443333333333,425.44333333333304,6.0531317624897145,1.8556467366793057,-0.6862886548042297,83.0929813601175
BWA,2020,0.6112794876098633,60.0,40.0,5.75,1.31361186880118,1.55676666666666,,6254.24806241091,-8.72888243996397,16289.3913582645,1.8903591682421,31.2903662852227,46.3730515739844,10.6992155948814,-9.8063111229932,7.74210429383501,973488.0,,2365894.0,32.7272598389392,77.6634178592071,0.889203187250996,,Africa,Botswana,,4.860796812749004,486.0796812749004,6.186372563702166,1.749199854809259,-0.6112794876098633,77.6634178592071
BWA,2021,0.665826141834259,55.0,45.0,5.25,-2.8893700522839,1.43296666666666,,6895.91184943107,11.9162724376008,17960.6254447437,7.24097765588442,41.9125521600302,46.8461974265502,10.6318003846395,-1.76490531071366,6.00373614438294,1036012.0,70.6292572021484,2401441.0,27.3637239028603,88.7587495865805,1.4468525896414344,,Africa,Botswana,,3.803147410358566,380.31474103585657,5.940999175781363,1.6582280766035324,-0.665826141834259,88.7587495865804
BWA,2022,0.6614550948143005,60.0,40.0,6.1323,-7.40320076859221,1.4923375,,7159.5860618268,5.48601706446772,18647.3734588832,11.665567478802,43.5436117763611,42.0680959779821,9.83885342882201,-0.59504452376584,4.98603986672535,1065472.0,,2439892.0,26.791517866856,85.6117077543432,2.9505622489959835,,Africa,Botswana,,3.1817377510040163,318.17377510040166,5.762597696103754,1.8135698834919043,-0.6614550948143005,85.6117077543432
