economy,year,cp_index,s_fuel,s_metals,s_food,s_agri
MUS,2015,1.2445842347306983,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2016,1.2481999438676703,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2017,1.2588530428460305,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2018,1.2559860949229622,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2019,1.2476405067814198,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2020,1.2520069401195748,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2021,1.3167977815376286,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2022,1.3532681547271384,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2023,1.3338207898365835,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
SGP,1998,0.5120767453954977,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,1999,0.5244162314271336,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2000,0.5647570077434957,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2001,0.5539629210389369,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2002,0.5509046856748816,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2003,0.5742402361006477,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2004,0.6016939478575053,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2005,0.6313029316386088,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2006,0.6512391021533631,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2007,0.6663862274878255,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2008,0.6964565972794926,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2009,0.6482652696795005,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2010,0.6787354345146558,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2011,0.7084663566425357,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2012,0.7016277427230719,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2013,0.6998150733013295,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2014,0.6918559356869072,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2015,0.6339219894601078,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2016,0.6196784539542572,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2017,0.6409858250106992,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
